user_id,signup_date,country,device_type,acquisition_channel,user_type,company_size,experiment_group
U00431,2025-04-04,UK,Tablet,Google Ads,Individual,1,B
U00432,2025-02-14,Australia,Mobile,Direct,Individual,1,B
U00433,2025-01-03,UK,Desktop,LinkedIn Ads,Individual,1,A
U00434,2025-03-03,India,Desktop,Referral,Individual,1,A
U00435,2025-06-07,Australia,Mobile,Referral,Individual,1,B
U00436,2025-04-09,Australia,Mobile,Google Ads,Individual,1,A
U00437,2025-03-22,UK,Mobile,Organic,Individual,1,B
U00438,2025-01-20,Canada,Tablet,LinkedIn Ads,Individual,1,A
U00439,2025-02-28,UK,Mobile,LinkedIn Ads,Business,274,A
U00440,2025-05-14,India,Tablet,LinkedIn Ads,Individual,1,A
U00441,2025-01-16,Canada,Mobile,Direct,Individual,1,B
U00442,2025-02-04,UK,Tablet,Organic,Business,207,A
U00443,2025-04-12,Australia,Tablet,Organic,Business,36,A
U00444,2025-04-10,Canada,Mobile,Organic,Business,190,B
U00445,2025-04-30,UK,Desktop,Direct,Business,219,B
U00446,2025-03-25,Canada,Mobile,Direct,Individual,1,B
U00447,2025-05-13,Australia,Tablet,LinkedIn Ads,Individual,1,B
U00448,2025-01-19,India,Mobile,LinkedIn Ads,Business,181,B
U00449,2025-06-10,Canada,Mobile,LinkedIn Ads,Business,147,B
U00450,2025-05-28,Australia,Tablet,LinkedIn Ads,Individual,1,B
U00451,2025-04-12,UK,Desktop,Google Ads,Individual,1,B
U00452,2025-01-17,Australia,Tablet,Organic,Business,353,B
U00453,2025-05-31,USA,Tablet,Referral,Individual,1,B
U00454,2025-04-10,USA,Desktop,Google Ads,Business,345,A
U00455,2025-04-05,UK,Desktop,Referral,Business,14,A
U00456,2025-06-04,Australia,Mobile,Direct,Business,407,B
U00457,2025-03-14,UK,Mobile,Referral,Individual,1,B
U00458,2025-03-25,Canada,Mobile,Direct,Individual,1,A
U00459,2025-06-24,USA,Tablet,Google Ads,Business,32,A
U00460,2025-03-07,USA,Mobile,Google Ads,Business,204,A
U00461,2025-02-20,Australia,Tablet,Organic,Individual,1,B
U00462,2025-03-10,USA,Desktop,Google Ads,Business,127,A
U00463,2025-03-16,Australia,Desktop,Referral,Individual,1,B
U00464,2025-03-30,UK,Mobile,Google Ads,Individual,1,B
U00465,2025-05-10,UK,Tablet,Direct,Individual,1,A
U00466,2025-05-09,Canada,Desktop,Direct,Business,227,A
U00467,2025-04-03,Australia,Mobile,LinkedIn Ads,Business,154,A
U00468,2025-03-22,USA,Mobile,Direct,Business,75,B
U00469,2025-02-02,Australia,Tablet,LinkedIn Ads,Business,187,A
U00470,2025-04-22,India,Desktop,Direct,Individual,1,B
U00471,2025-02-22,UK,Mobile,Direct,Individual,1,A
U00472,2025-02-10,UK,Desktop,Referral,Business,482,B
U00473,2025-01-27,USA,Tablet,Google Ads,Individual,1,A
U00474,2025-04-27,USA,Tablet,Referral,Individual,1,B
U00475,2025-06-13,India,Mobile,Direct,Individual,1,A
U00476,2025-01-31,USA,Mobile,Google Ads,Business,463,A
U00477,2025-04-30,USA,Tablet,LinkedIn Ads,Business,413,A
U00478,2025-04-08,India,Desktop,Referral,Business,481,A
U00479,2025-02-22,India,Desktop,Organic,Individual,1,B
U00480,2025-03-03,Australia,Mobile,Google Ads,Individual,1,A
U00481,2025-03-14,USA,Tablet,Direct,Business,359,A
U00482,2025-05-23,USA,Desktop,LinkedIn Ads,Business,379,B
U00483,2025-01-04,Canada,Mobile,Direct,Individual,1,A
U00484,2025-06-16,USA,Desktop,Referral,Business,278,A
U00485,2025-06-27,Canada,Tablet,Referral,Individual,1,A
U00486,2025-01-20,Canada,Mobile,Google Ads,Business,361,A
U00487,2025-04-06,UK,Tablet,Google Ads,Business,250,B
U00488,2025-06-20,USA,Tablet,Referral,Individual,1,A
U00489,2025-04-14,Canada,Desktop,Referral,Business,323,A
U00490,2025-02-03,Canada,Mobile,LinkedIn Ads,Business,476,B
U00491,2025-04-17,USA,Tablet,Google Ads,Individual,1,A
U00492,2025-03-22,USA,Mobile,Google Ads,Individual,1,A
U00493,2025-02-26,Canada,Tablet,LinkedIn Ads,Individual,1,B
U00494,2025-06-17,India,Mobile,Organic,Business,324,B
U00495,2025-02-17,Canada,Mobile,LinkedIn Ads,Individual,1,A
U00496,2025-05-25,Canada,Mobile,Google Ads,Individual,1,A
U00497,2025-06-28,UK,Tablet,Referral,Business,66,B
U00498,2025-04-19,USA,Mobile,Google Ads,Business,211,A
U00499,2025-03-25,Australia,Mobile,Direct,Individual,1,B
U00500,2025-06-16,India,Tablet,Organic,Individual,1,B
U00501,2025-01-10,Canada,Desktop,Referral,Business,250,B
U00502,2025-06-27,India,Desktop,Organic,Business,270,A
U00503,2025-04-14,Australia,Mobile,Google Ads,Individual,1,B
U00504,2025-05-07,India,Mobile,Referral,Individual,1,B
U00505,2025-03-17,Canada,Tablet,LinkedIn Ads,Business,169,A
U00506,2025-01-16,Australia,Desktop,Google Ads,Business,228,B
U00507,2025-03-19,Australia,Desktop,Google Ads,Individual,1,B
U00508,2025-06-08,Canada,Desktop,Google Ads,Business,235,A
U00509,2025-02-21,India,Mobile,LinkedIn Ads,Business,7,B
U00510,2025-04-22,USA,Desktop,Organic,Individual,1,B
U00511,2025-03-24,UK,Mobile,LinkedIn Ads,Individual,1,B
U00512,2025-01-06,UK,Tablet,Google Ads,Individual,1,A
U00513,2025-02-19,USA,Desktop,Google Ads,Individual,1,B
U00514,2025-04-28,India,Desktop,Direct,Business,434,A
U00515,2025-04-20,India,Tablet,Direct,Business,212,A
U00516,2025-02-25,USA,Mobile,Organic,Individual,1,A
U00517,2025-02-11,Canada,Mobile,Organic,Business,294,A
U00518,2025-03-15,India,Tablet,Organic,Individual,1,A
U00519,2025-06-27,UK,Desktop,Referral,Individual,1,A
U00520,2025-01-10,USA,Desktop,Google Ads,Individual,1,A
U00521,2025-05-17,Australia,Desktop,Referral,Individual,1,A
U00522,2025-06-12,USA,Mobile,LinkedIn Ads,Individual,1,B
U00523,2025-03-15,Australia,Mobile,Referral,Business,357,A
U00524,2025-05-02,Australia,Desktop,Direct,Individual,1,B
U00525,2025-03-30,India,Tablet,LinkedIn Ads,Business,251,A
U00526,2025-05-02,Australia,Mobile,Organic,Business,383,B
U00527,2025-05-08,Canada,Desktop,Google Ads,Business,430,B
U00528,2025-02-14,Canada,Desktop,Google Ads,Individual,1,B
U00529,2025-04-07,Australia,Tablet,LinkedIn Ads,Individual,1,B
U00530,2025-06-20,USA,Mobile,Organic,Individual,1,B
U00531,2025-01-02,UK,Tablet,LinkedIn Ads,Business,110,B
U00532,2025-05-11,Australia,Mobile,Organic,Individual,1,B
U00533,2025-01-29,UK,Tablet,Google Ads,Business,34,B
U00534,2025-04-26,Canada,Desktop,Referral,Business,147,B
U00535,2025-05-10,India,Tablet,Organic,Individual,1,B
U00536,2025-06-03,Australia,Mobile,Organic,Business,359,B
U00537,2025-05-26,Canada,Mobile,Direct,Individual,1,B
U00538,2025-05-02,Australia,Tablet,Organic,Business,242,B
U00539,2025-01-09,UK,Mobile,Direct,Individual,1,B
U00540,2025-03-07,Canada,Mobile,Google Ads,Business,12,B
U00541,2025-05-15,UK,Desktop,LinkedIn Ads,Business,336,A
U00542,2025-06-01,USA,Desktop,LinkedIn Ads,Business,54,A
U00543,2025-05-17,Australia,Desktop,Organic,Individual,1,A
U00544,2025-02-01,Australia,Tablet,Organic,Individual,1,A
U00545,2025-06-14,UK,Mobile,LinkedIn Ads,Individual,1,B
U00546,2025-06-14,UK,Tablet,Referral,Individual,1,B
U00547,2025-02-14,India,Tablet,Direct,Business,109,A
U00548,2025-04-06,Canada,Mobile,Referral,Business,151,A
U00549,2025-06-02,Canada,Mobile,Google Ads,Individual,1,A
U00550,2025-03-12,Australia,Desktop,Direct,Individual,1,A
U00551,2025-06-06,USA,Mobile,LinkedIn Ads,Individual,1,A
U00552,2025-04-05,Canada,Desktop,Direct,Individual,1,B
U00553,2025-02-28,UK,Mobile,Referral,Business,368,A
U00554,2025-04-19,India,Desktop,Google Ads,Individual,1,B
U00555,2025-05-29,USA,Tablet,Google Ads,Individual,1,A
U00556,2025-02-11,Australia,Mobile,Organic,Individual,1,A
U00557,2025-04-03,USA,Mobile,Direct,Individual,1,A
U00558,2025-05-14,India,Mobile,Referral,Business,369,B
U00559,2025-06-26,USA,Mobile,Organic,Individual,1,B
U00560,2025-03-13,Australia,Mobile,Google Ads,Individual,1,B
U00561,2025-02-23,Australia,Tablet,Google Ads,Business,221,B
U00562,2025-04-26,Canada,Tablet,Referral,Individual,1,B
U00563,2025-03-23,USA,Tablet,LinkedIn Ads,Individual,1,A
U00564,2025-04-17,UK,Tablet,LinkedIn Ads,Individual,1,B
U00565,2025-06-16,USA,Tablet,LinkedIn Ads,Business,481,B
U00566,2025-01-29,Australia,Mobile,Google Ads,Individual,1,B
U00567,2025-02-27,Canada,Desktop,Organic,Individual,1,A
U00568,2025-03-12,Australia,Mobile,LinkedIn Ads,Individual,1,B
U00569,2025-05-11,Australia,Desktop,Google Ads,Individual,1,B
U00570,2025-02-11,UK,Tablet,LinkedIn Ads,Individual,1,B
U00571,2025-06-30,India,Tablet,Google Ads,Business,465,A
U00572,2025-03-01,Australia,Mobile,Direct,Individual,1,B
U00573,2025-02-02,UK,Desktop,Referral,Business,31,B
U00574,2025-06-30,Canada,Desktop,Direct,Business,151,A
U00575,2025-05-29,Australia,Mobile,Referral,Business,496,A
U00576,2025-04-21,Canada,Desktop,Organic,Business,241,B
U00577,2025-04-21,Canada,Desktop,Direct,Business,344,B
U00578,2025-01-04,Canada,Mobile,Direct,Individual,1,A
U00579,2025-01-06,Canada,Mobile,LinkedIn Ads,Individual,1,B
U00580,2025-02-04,UK,Desktop,Google Ads,Business,497,B
U00581,2025-06-27,Australia,Tablet,Google Ads,Individual,1,A
U00582,2025-01-28,Canada,Tablet,Google Ads,Business,145,B
U00583,2025-01-28,USA,Mobile,Referral,Business,422,B
U00584,2025-04-05,Australia,Tablet,Referral,Individual,1,B
U00585,2025-02-25,India,Mobile,Organic,Business,342,B
U00586,2025-04-24,USA,Desktop,LinkedIn Ads,Individual,1,B
U00587,2025-06-01,USA,Tablet,LinkedIn Ads,Business,465,A
U00588,2025-02-22,UK,Tablet,Direct,Business,289,A
U00589,2025-04-03,USA,Mobile,Google Ads,Individual,1,B
U00590,2025-02-27,UK,Desktop,Google Ads,Business,489,B
U00591,2025-02-26,UK,Desktop,Referral,Business,14,A
U00592,2025-04-26,Australia,Mobile,Google Ads,Business,461,B
U00593,2025-04-24,UK,Desktop,Direct,Individual,1,B
U00594,2025-01-13,Canada,Mobile,LinkedIn Ads,Business,247,B
U00595,2025-05-27,Canada,Tablet,Direct,Business,298,A
U00596,2025-04-30,Australia,Mobile,Organic,Business,19,A
U00597,2025-02-19,India,Tablet,LinkedIn Ads,Business,168,B
U00598,2025-04-17,Canada,Tablet,Direct,Individual,1,A
U00599,2025-02-07,UK,Desktop,Google Ads,Business,11,A
U00600,2025-02-10,USA,Mobile,Referral,Individual,1,B
U00601,2025-06-27,India,Tablet,LinkedIn Ads,Business,166,B
U00602,2025-04-20,Australia,Mobile,LinkedIn Ads,Individual,1,B
U00603,2025-03-08,Australia,Mobile,LinkedIn Ads,Individual,1,B
U00604,2025-02-08,India,Mobile,Direct,Business,122,B
U00605,2025-04-07,India,Mobile,Referral,Business,406,A
U00606,2025-05-31,USA,Tablet,Google Ads,Business,399,B
U00607,2025-03-29,Canada,Tablet,LinkedIn Ads,Individual,1,B
U00608,2025-06-08,Australia,Mobile,LinkedIn Ads,Individual,1,B
U00609,2025-04-09,Australia,Mobile,Google Ads,Individual,1,A
U00610,2025-06-16,UK,Mobile,Google Ads,Business,475,B
U00611,2025-01-22,Australia,Desktop,LinkedIn Ads,Business,253,B
U00612,2025-02-11,Canada,Desktop,Referral,Business,393,B
U00613,2025-04-03,USA,Desktop,Direct,Business,169,A
U00614,2025-06-01,USA,Mobile,Google Ads,Business,115,A
U00615,2025-05-20,Canada,Tablet,Google Ads,Individual,1,B
U00616,2025-05-03,UK,Mobile,Referral,Business,87,A
U00617,2025-02-21,Canada,Mobile,Google Ads,Business,45,B
U00618,2025-04-19,UK,Mobile,LinkedIn Ads,Individual,1,B
U00619,2025-02-02,Australia,Desktop,Organic,Individual,1,B
U00620,2025-03-25,Australia,Tablet,Referral,Individual,1,B
U00621,2025-02-15,Australia,Desktop,Direct,Business,327,B
U00622,2025-04-15,USA,Mobile,Referral,Business,255,B
U00623,2025-06-23,Australia,Mobile,Direct,Business,91,B
U00624,2025-04-17,Canada,Tablet,Organic,Business,245,A
U00625,2025-03-31,India,Tablet,Google Ads,Business,231,A
U00626,2025-03-20,UK,Tablet,Referral,Individual,1,A
U00627,2025-01-13,India,Mobile,Direct,Business,428,A
U00628,2025-02-10,India,Mobile,Direct,Business,386,B
U00629,2025-02-07,Canada,Mobile,Organic,Individual,1,A
U00630,2025-05-09,USA,Tablet,Referral,Business,261,B
U00631,2025-02-09,Canada,Desktop,Organic,Business,259,B
U00632,2025-01-29,India,Tablet,LinkedIn Ads,Business,340,A
U00633,2025-02-26,Canada,Mobile,Google Ads,Individual,1,A
U00634,2025-05-02,UK,Tablet,LinkedIn Ads,Business,152,A
U00635,2025-03-09,USA,Tablet,Google Ads,Individual,1,A
U00636,2025-04-01,Canada,Mobile,Google Ads,Business,248,B
U00637,2025-04-12,USA,Mobile,Direct,Individual,1,A
U00638,2025-06-20,Canada,Desktop,Referral,Individual,1,B
U00639,2025-01-08,Canada,Mobile,Organic,Business,209,B
U00640,2025-06-07,Australia,Desktop,Direct,Individual,1,B
U00641,2025-01-20,India,Desktop,Referral,Individual,1,A
U00642,2025-06-09,UK,Desktop,Referral,Individual,1,B
U00643,2025-04-22,Canada,Mobile,Google Ads,Individual,1,B
U00644,2025-01-30,UK,Desktop,LinkedIn Ads,Business,332,A
U00645,2025-06-23,Australia,Mobile,Organic,Individual,1,B
U00646,2025-04-09,Canada,Mobile,Direct,Business,356,B
U00647,2025-05-21,USA,Tablet,Google Ads,Individual,1,B
U00648,2025-05-06,UK,Tablet,Direct,Business,320,B
U00649,2025-06-02,Australia,Tablet,Organic,Individual,1,B
U00650,2025-06-29,India,Mobile,LinkedIn Ads,Business,112,A
U00651,2025-04-03,Canada,Mobile,LinkedIn Ads,Individual,1,B
U00652,2025-01-31,Canada,Mobile,Google Ads,Individual,1,B
U00653,2025-01-07,India,Desktop,Direct,Individual,1,B
U00654,2025-02-12,UK,Tablet,Organic,Business,29,B
U00655,2025-05-14,Canada,Mobile,LinkedIn Ads,Individual,1,B
U00656,2025-05-23,Canada,Mobile,LinkedIn Ads,Business,21,B
U00657,2025-02-14,Australia,Desktop,LinkedIn Ads,Business,205,A
U00658,2025-02-07,Canada,Mobile,Direct,Individual,1,B
U00659,2025-02-16,Canada,Tablet,Referral,Individual,1,B
U00660,2025-04-06,India,Tablet,Google Ads,Individual,1,B
U00661,2025-02-27,Canada,Mobile,Direct,Individual,1,B
U00662,2025-05-19,Australia,Mobile,LinkedIn Ads,Individual,1,B
U00663,2025-05-22,Australia,Desktop,Referral,Individual,1,B
U00664,2025-02-23,USA,Desktop,Google Ads,Individual,1,A
U00665,2025-01-31,Australia,Desktop,Direct,Individual,1,B
U00666,2025-04-20,USA,Tablet,Direct,Business,361,A
U00667,2025-03-31,USA,Tablet,Google Ads,Business,328,B
U00668,2025-04-06,India,Tablet,Google Ads,Individual,1,A
U00669,2025-04-21,India,Desktop,Referral,Business,197,B
U00670,2025-05-08,Canada,Mobile,Direct,Individual,1,A
U00671,2025-03-13,Canada,Tablet,Google Ads,Individual,1,B
U00672,2025-03-03,Canada,Desktop,Organic,Business,263,A
U00673,2025-04-14,Canada,Tablet,Referral,Business,209,A
U00674,2025-06-11,Canada,Desktop,LinkedIn Ads,Business,304,B
U00675,2025-02-19,UK,Mobile,LinkedIn Ads,Business,497,B
U00676,2025-06-16,UK,Tablet,Organic,Individual,1,B
U00677,2025-01-31,UK,Mobile,Direct,Business,168,B
U00678,2025-04-25,India,Mobile,Referral,Individual,1,A
U00679,2025-04-25,Australia,Tablet,Direct,Individual,1,A
U00680,2025-06-27,UK,Mobile,LinkedIn Ads,Business,239,A
U00681,2025-02-28,Australia,Mobile,Referral,Individual,1,A
U00682,2025-06-04,USA,Tablet,Direct,Individual,1,B
U00683,2025-05-28,Australia,Tablet,Referral,Business,109,B
U00684,2025-04-01,USA,Mobile,Direct,Business,315,B
U00685,2025-04-11,UK,Desktop,Referral,Business,260,B
U00686,2025-01-01,USA,Tablet,Google Ads,Individual,1,B
U00687,2025-03-22,UK,Tablet,Organic,Business,138,A
U00688,2025-01-04,UK,Mobile,Organic,Individual,1,B
U00689,2025-04-29,Australia,Tablet,Organic,Business,431,A
U00690,2025-05-06,UK,Mobile,Direct,Business,72,A
U00691,2025-05-23,India,Mobile,Referral,Individual,1,A
U00692,2025-01-13,USA,Mobile,Referral,Individual,1,A
U00693,2025-04-28,Canada,Mobile,Organic,Individual,1,A
U00694,2025-03-27,Australia,Desktop,Referral,Business,66,A
U00695,2025-05-22,USA,Tablet,LinkedIn Ads,Individual,1,B
U00696,2025-06-03,Canada,Desktop,Google Ads,Business,396,B
U00697,2025-02-11,Australia,Tablet,Direct,Business,359,B
U00698,2025-03-05,USA,Mobile,Referral,Individual,1,B
U00699,2025-01-28,Canada,Desktop,Referral,Business,115,A
U00700,2025-06-14,India,Desktop,Google Ads,Individual,1,A
U00701,2025-03-07,India,Tablet,Direct,Business,222,B
U00702,2025-02-20,UK,Mobile,Direct,Individual,1,A
U00703,2025-06-05,India,Mobile,LinkedIn Ads,Business,220,A
U00704,2025-05-13,Australia,Mobile,Google Ads,Individual,1,B
U00705,2025-06-15,UK,Desktop,Direct,Business,249,B
U00706,2025-06-24,USA,Tablet,Referral,Individual,1,A
U00707,2025-05-10,Australia,Desktop,Google Ads,Individual,1,A
U00708,2025-06-08,Australia,Desktop,Referral,Business,426,A
U00709,2025-05-08,UK,Tablet,LinkedIn Ads,Business,287,B
U00710,2025-04-26,UK,Desktop,Direct,Business,12,A
U00711,2025-04-26,UK,Tablet,LinkedIn Ads,Business,55,A
U00712,2025-01-13,UK,Tablet,Organic,Individual,1,B
U00713,2025-01-10,UK,Tablet,Direct,Business,165,B
U00714,2025-04-22,UK,Desktop,LinkedIn Ads,Individual,1,B
U00715,2025-03-09,Canada,Desktop,Referral,Business,485,A
U00716,2025-01-02,USA,Tablet,Google Ads,Individual,1,B
U00717,2025-06-20,Canada,Desktop,Referral,Business,486,B
U00718,2025-01-29,Australia,Tablet,LinkedIn Ads,Individual,1,A
U00719,2025-04-02,Australia,Desktop,LinkedIn Ads,Business,196,B
U00720,2025-05-06,Canada,Tablet,Referral,Business,470,B
U00721,2025-02-09,Canada,Mobile,Referral,Business,33,B
U00722,2025-06-10,UK,Mobile,LinkedIn Ads,Business,145,B
U00723,2025-04-26,India,Desktop,Organic,Individual,1,B
U00724,2025-06-01,Canada,Mobile,Google Ads,Individual,1,A
U00725,2025-02-16,USA,Tablet,Google Ads,Individual,1,A
U00726,2025-02-22,India,Desktop,Organic,Business,309,B
U00727,2025-04-20,Australia,Desktop,LinkedIn Ads,Business,234,B
U00728,2025-03-12,UK,Tablet,Organic,Business,342,A
U00729,2025-02-25,USA,Tablet,Referral,Business,56,A
U00730,2025-06-09,Canada,Desktop,LinkedIn Ads,Individual,1,A
U00731,2025-03-31,Australia,Desktop,Google Ads,Business,92,A
U00732,2025-02-21,Australia,Desktop,Referral,Individual,1,A
U00733,2025-05-31,Australia,Desktop,Referral,Business,223,B
U00734,2025-01-05,Australia,Tablet,Organic,Individual,1,A
U00735,2025-01-20,UK,Desktop,Referral,Individual,1,B
U00736,2025-06-29,UK,Desktop,LinkedIn Ads,Business,182,A
U00737,2025-03-05,Canada,Desktop,Google Ads,Business,43,A
U00738,2025-05-18,UK,Tablet,Organic,Individual,1,A
U00739,2025-02-05,Canada,Tablet,Referral,Business,404,A
U00740,2025-04-17,Australia,Tablet,Google Ads,Business,487,A
U00741,2025-05-01,UK,Mobile,Direct,Individual,1,B
U00742,2025-05-09,USA,Desktop,Referral,Business,242,B
U00743,2025-01-06,Canada,Mobile,LinkedIn Ads,Individual,1,A
U00744,2025-01-03,UK,Desktop,Google Ads,Individual,1,B
U00745,2025-04-05,Canada,Desktop,Direct,Business,220,B
U00746,2025-04-22,India,Mobile,LinkedIn Ads,Business,397,B
U00747,2025-04-07,USA,Mobile,Direct,Individual,1,A
U00748,2025-01-26,USA,Mobile,Organic,Individual,1,B
U00749,2025-04-17,Canada,Desktop,Organic,Individual,1,A
U00750,2025-02-24,Canada,Tablet,Direct,Individual,1,A
U00751,2025-06-28,Australia,Mobile,Direct,Individual,1,A
U00752,2025-05-11,USA,Mobile,Organic,Individual,1,B
U00753,2025-02-26,Canada,Desktop,Direct,Individual,1,A
U00754,2025-05-15,Australia,Mobile,Organic,Individual,1,A
U00755,2025-05-12,UK,Desktop,Google Ads,Individual,1,B
U00756,2025-05-07,Australia,Tablet,Google Ads,Business,347,B
U00757,2025-03-24,Australia,Desktop,Google Ads,Business,343,A
U00758,2025-03-02,USA,Tablet,Organic,Individual,1,B
U00759,2025-05-28,UK,Desktop,LinkedIn Ads,Individual,1,A
U00760,2025-04-17,Canada,Desktop,Referral,Individual,1,B
U00761,2025-05-28,India,Tablet,Google Ads,Business,208,A
U00762,2025-06-27,India,Tablet,Referral,Business,463,B
U00763,2025-01-14,UK,Tablet,LinkedIn Ads,Business,439,A
U00764,2025-04-11,Australia,Mobile,Google Ads,Individual,1,B
U00765,2025-06-03,UK,Mobile,Google Ads,Business,212,A
U00766,2025-04-27,USA,Desktop,Google Ads,Business,263,A
U00767,2025-01-13,Australia,Desktop,Direct,Business,115,A
U00768,2025-05-16,USA,Desktop,Google Ads,Business,447,B
U00769,2025-01-30,India,Mobile,Direct,Business,117,B
U00770,2025-06-29,UK,Tablet,Referral,Business,259,A
U00771,2025-05-16,Canada,Tablet,Google Ads,Business,67,B
U00772,2025-03-07,USA,Mobile,LinkedIn Ads,Business,361,A
U00773,2025-06-20,India,Tablet,Referral,Individual,1,B
U00774,2025-04-28,India,Desktop,Direct,Individual,1,A
U00775,2025-02-21,India,Tablet,Organic,Individual,1,A
U00776,2025-04-03,UK,Desktop,LinkedIn Ads,Individual,1,B
U00777,2025-03-03,Canada,Desktop,Direct,Individual,1,B
U00778,2025-04-06,Australia,Desktop,LinkedIn Ads,Business,91,A
U00779,2025-05-27,India,Mobile,Organic,Business,61,B
U00780,2025-06-15,UK,Desktop,Google Ads,Individual,1,A
U00781,2025-01-20,Canada,Desktop,LinkedIn Ads,Business,139,B
U00782,2025-05-28,UK,Desktop,Google Ads,Individual,1,A
U00783,2025-04-09,Australia,Mobile,Organic,Individual,1,A
U00784,2025-02-08,Canada,Mobile,Google Ads,Individual,1,A
U00785,2025-01-09,USA,Tablet,Google Ads,Business,5,B
U00786,2025-02-17,Australia,Mobile,Organic,Individual,1,A
U00787,2025-01-26,Canada,Mobile,Direct,Business,318,B
U00788,2025-04-10,USA,Tablet,Organic,Business,322,B
U00789,2025-03-14,UK,Tablet,LinkedIn Ads,Individual,1,A
U00790,2025-06-10,Canada,Mobile,Direct,Business,128,B
U00791,2025-05-31,UK,Desktop,Google Ads,Business,319,A
U00792,2025-05-06,Australia,Tablet,LinkedIn Ads,Business,362,B
U00793,2025-02-08,USA,Mobile,Referral,Individual,1,B
U00794,2025-05-12,Australia,Tablet,Referral,Business,468,B
U00795,2025-02-06,Canada,Tablet,Referral,Business,214,B
U00796,2025-03-30,India,Tablet,Referral,Individual,1,B
U00797,2025-03-05,UK,Mobile,Referral,Individual,1,B
U00798,2025-05-26,Australia,Mobile,Referral,Individual,1,B
U00799,2025-03-30,India,Tablet,Referral,Individual,1,B
U00800,2025-02-26,USA,Desktop,Google Ads,Business,440,B
U00801,2025-06-09,Australia,Tablet,Referral,Individual,1,A
U00802,2025-05-23,UK,Desktop,Organic,Business,382,A
U00803,2025-01-27,UK,Desktop,Organic,Individual,1,B
