event_id,user_id,event_date,funnel_stage
E000667,U00186,2025-02-09,Signup
E000668,U00186,2025-02-11,Email Verified
E000669,U00186,2025-02-15,Trial Started
E000670,U00186,2025-02-14,Feature Used
E000671,U00186,2025-02-17,Subscription Purchased
E000672,U00187,2025-03-04,Signup
E000673,U00187,2025-03-06,Email Verified
E000674,U00187,2025-03-09,Trial Started
E000675,U00187,2025-03-09,Feature Used
E000676,U00187,2025-03-10,Subscription Purchased
E000677,U00187,2025-03-10,Retained 30 Days
E000678,U00188,2025-05-26,Signup
E000679,U00188,2025-05-26,Email Verified
E000680,U00188,2025-05-29,Trial Started
E000681,U00188,2025-05-29,Feature Used
E000682,U00189,2025-04-14,Signup
E000683,U00189,2025-04-13,Email Verified
E000684,U00189,2025-04-14,Trial Started
E000685,U00189,2025-04-19,Feature Used
E000686,U00190,2025-04-11,Signup
E000687,U00190,2025-04-08,Email Verified
E000688,U00191,2025-03-24,Signup
E000689,U00192,2025-06-23,Signup
E000690,U00192,2025-06-22,Email Verified
E000691,U00192,2025-06-23,Trial Started
E000692,U00192,2025-06-24,Feature Used
E000693,U00192,2025-06-28,Subscription Purchased
E000694,U00192,2025-06-26,Retained 30 Days
E000695,U00193,2025-03-22,Signup
E000696,U00193,2025-03-23,Email Verified
E000697,U00193,2025-03-27,Trial Started
E000698,U00193,2025-03-30,Feature Used
E000699,U00193,2025-03-28,Subscription Purchased
E000700,U00193,2025-03-27,Retained 30 Days
E000701,U00194,2025-04-12,Signup
E000702,U00194,2025-04-11,Email Verified
E000703,U00194,2025-04-12,Trial Started
E000704,U00194,2025-04-17,Feature Used
E000705,U00194,2025-04-16,Subscription Purchased
E000706,U00195,2025-01-23,Signup
E000707,U00195,2025-01-19,Email Verified
E000708,U00195,2025-01-24,Trial Started
E000709,U00196,2025-06-27,Signup
E000710,U00196,2025-06-26,Email Verified
E000711,U00196,2025-07-01,Trial Started
E000712,U00197,2025-04-13,Signup
E000713,U00197,2025-04-17,Email Verified
E000714,U00197,2025-04-14,Trial Started
E000715,U00197,2025-04-19,Feature Used
E000716,U00197,2025-04-17,Subscription Purchased
E000717,U00198,2025-06-28,Signup
E000718,U00198,2025-06-27,Email Verified
E000719,U00198,2025-07-01,Trial Started
E000720,U00198,2025-06-27,Feature Used
E000721,U00198,2025-07-02,Subscription Purchased
E000722,U00198,2025-07-01,Retained 30 Days
E000723,U00199,2025-04-17,Signup
E000724,U00199,2025-04-14,Email Verified
E000725,U00199,2025-04-18,Trial Started
E000726,U00199,2025-04-16,Feature Used
E000727,U00199,2025-04-18,Subscription Purchased
E000728,U00199,2025-04-20,Retained 30 Days
E000729,U00200,2025-02-15,Signup
E000730,U00200,2025-02-21,Email Verified
E000731,U00200,2025-02-17,Trial Started
E000732,U00200,2025-02-22,Feature Used
E000733,U00200,2025-02-20,Subscription Purchased
E000734,U00200,2025-02-23,Retained 30 Days
E000735,U00201,2025-04-11,Signup
E000736,U00201,2025-04-12,Email Verified
E000737,U00201,2025-04-12,Trial Started
E000738,U00201,2025-04-12,Feature Used
E000739,U00201,2025-04-14,Subscription Purchased
E000740,U00202,2025-02-10,Signup
E000741,U00203,2025-01-09,Signup
E000742,U00203,2025-01-07,Email Verified
E000743,U00204,2025-06-13,Signup
E000744,U00204,2025-06-12,Email Verified
E000745,U00204,2025-06-16,Trial Started
E000746,U00204,2025-06-15,Feature Used
E000747,U00204,2025-06-17,Subscription Purchased
E000748,U00204,2025-06-14,Retained 30 Days
E000749,U00205,2025-04-04,Signup
E000750,U00205,2025-04-07,Email Verified
E000751,U00205,2025-04-10,Trial Started
E000752,U00205,2025-04-07,Feature Used
E000753,U00205,2025-04-08,Subscription Purchased
E000754,U00206,2025-06-01,Signup
E000755,U00207,2025-06-21,Signup
E000756,U00208,2025-06-15,Signup
E000757,U00208,2025-06-16,Email Verified
E000758,U00208,2025-06-17,Trial Started
E000759,U00208,2025-06-14,Feature Used
E000760,U00208,2025-06-20,Subscription Purchased
E000761,U00209,2025-01-15,Signup
E000762,U00210,2025-04-26,Signup
E000763,U00210,2025-04-26,Email Verified
E000764,U00211,2025-04-11,Signup
E000765,U00211,2025-04-10,Email Verified
E000766,U00211,2025-04-11,Trial Started
E000767,U00211,2025-04-15,Feature Used
E000768,U00212,2025-03-11,Signup
E000769,U00212,2025-03-11,Email Verified
E000770,U00212,2025-03-12,Trial Started
E000771,U00212,2025-03-11,Feature Used
E000772,U00212,2025-03-13,Subscription Purchased
E000773,U00213,2025-06-05,Signup
E000774,U00213,2025-06-09,Email Verified
E000775,U00213,2025-06-10,Trial Started
E000776,U00213,2025-06-06,Feature Used
E000777,U00213,2025-06-09,Subscription Purchased
E000778,U00214,2025-05-16,Signup
E000779,U00214,2025-05-21,Email Verified
E000780,U00215,2025-05-28,Signup
E000781,U00215,2025-05-31,Email Verified
E000782,U00215,2025-05-29,Trial Started
E000783,U00215,2025-05-30,Feature Used
E000784,U00215,2025-05-29,Subscription Purchased
E000785,U00216,2025-03-14,Signup
E000786,U00216,2025-03-17,Email Verified
E000787,U00217,2025-04-03,Signup
E000788,U00217,2025-04-07,Email Verified
E000789,U00217,2025-04-05,Trial Started
E000790,U00218,2025-06-19,Signup
E000791,U00218,2025-06-20,Email Verified
E000792,U00218,2025-06-21,Trial Started
E000793,U00218,2025-06-24,Feature Used
E000794,U00218,2025-06-22,Subscription Purchased
E000795,U00219,2025-04-10,Signup
E000796,U00219,2025-04-12,Email Verified
E000797,U00219,2025-04-12,Trial Started
E000798,U00219,2025-04-13,Feature Used
E000799,U00219,2025-04-19,Subscription Purchased
E000800,U00220,2025-01-27,Signup
E000801,U00220,2025-02-01,Email Verified
E000802,U00220,2025-01-30,Trial Started
E000803,U00220,2025-01-31,Feature Used
E000804,U00220,2025-02-03,Subscription Purchased
E000805,U00220,2025-02-02,Retained 30 Days
E000806,U00221,2025-02-26,Signup
E000807,U00221,2025-02-24,Email Verified
E000808,U00221,2025-02-27,Trial Started
E000809,U00221,2025-03-01,Feature Used
E000810,U00221,2025-03-03,Subscription Purchased
E000811,U00222,2025-03-13,Signup
E000812,U00222,2025-03-16,Email Verified
E000813,U00222,2025-03-18,Trial Started
E000814,U00222,2025-03-17,Feature Used
E000815,U00223,2025-06-24,Signup
E000816,U00224,2025-04-28,Signup
E000817,U00224,2025-04-28,Email Verified
E000818,U00224,2025-04-28,Trial Started
E000819,U00225,2025-05-16,Signup
E000820,U00225,2025-05-16,Email Verified
E000821,U00226,2025-07-02,Signup
E000822,U00226,2025-07-02,Email Verified
E000823,U00227,2025-04-17,Signup
E000824,U00227,2025-04-16,Email Verified
E000825,U00227,2025-04-18,Trial Started
E000826,U00227,2025-04-20,Feature Used
E000827,U00227,2025-04-21,Subscription Purchased
E000828,U00227,2025-04-23,Retained 30 Days
E000829,U00228,2025-05-28,Signup
E000830,U00228,2025-05-31,Email Verified
E000831,U00228,2025-05-31,Trial Started
E000832,U00229,2025-04-26,Signup
E000833,U00229,2025-04-28,Email Verified
E000834,U00229,2025-05-02,Trial Started
E000835,U00229,2025-04-29,Feature Used
E000836,U00229,2025-05-01,Subscription Purchased
E000837,U00229,2025-05-03,Retained 30 Days
E000838,U00230,2025-05-16,Signup
E000839,U00230,2025-05-20,Email Verified
E000840,U00230,2025-05-22,Trial Started
E000841,U00230,2025-05-24,Feature Used
E000842,U00230,2025-05-20,Subscription Purchased
E000843,U00231,2025-05-19,Signup
E000844,U00231,2025-05-20,Email Verified
E000845,U00231,2025-05-20,Trial Started
E000846,U00231,2025-05-22,Feature Used
E000847,U00231,2025-05-25,Subscription Purchased
E000848,U00231,2025-05-24,Retained 30 Days
E000849,U00232,2025-05-20,Signup
E000850,U00232,2025-05-17,Email Verified
E000851,U00232,2025-05-17,Trial Started
E000852,U00232,2025-05-23,Feature Used
E000853,U00233,2025-06-02,Signup
E000854,U00233,2025-06-02,Email Verified
E000855,U00233,2025-06-02,Trial Started
E000856,U00233,2025-06-02,Feature Used
E000857,U00234,2025-06-20,Signup
E000858,U00234,2025-06-22,Email Verified
E000859,U00234,2025-06-26,Trial Started
E000860,U00234,2025-06-24,Feature Used
E000861,U00235,2025-01-20,Signup
E000862,U00235,2025-01-21,Email Verified
E000863,U00236,2025-04-23,Signup
E000864,U00236,2025-04-26,Email Verified
E000865,U00236,2025-04-29,Trial Started
E000866,U00236,2025-04-25,Feature Used
E000867,U00236,2025-04-30,Subscription Purchased
E000868,U00237,2025-06-28,Signup
E000869,U00237,2025-06-29,Email Verified
E000870,U00238,2025-06-19,Signup
E000871,U00239,2025-02-06,Signup
E000872,U00239,2025-02-04,Email Verified
E000873,U00239,2025-02-09,Trial Started
E000874,U00239,2025-02-05,Feature Used
E000875,U00239,2025-02-10,Subscription Purchased
E000876,U00240,2025-04-04,Signup
E000877,U00240,2025-04-04,Email Verified
E000878,U00241,2025-02-12,Signup
E000879,U00241,2025-02-13,Email Verified
E000880,U00241,2025-02-12,Trial Started
E000881,U00241,2025-02-13,Feature Used
E000882,U00241,2025-02-17,Subscription Purchased
E000883,U00241,2025-02-19,Retained 30 Days
E000884,U00242,2025-06-04,Signup
E000885,U00242,2025-06-06,Email Verified
E000886,U00242,2025-06-09,Trial Started
E000887,U00242,2025-06-12,Feature Used
E000888,U00242,2025-06-10,Subscription Purchased
E000889,U00242,2025-06-10,Retained 30 Days
E000890,U00243,2025-05-30,Signup
E000891,U00243,2025-06-01,Email Verified
E000892,U00243,2025-05-29,Trial Started
E000893,U00243,2025-05-30,Feature Used
E000894,U00243,2025-06-05,Subscription Purchased
E000895,U00243,2025-06-03,Retained 30 Days
E000896,U00244,2025-04-13,Signup
E000897,U00244,2025-04-13,Email Verified
E000898,U00244,2025-04-15,Trial Started
E000899,U00245,2025-04-18,Signup
E000900,U00246,2025-02-16,Signup
E000901,U00246,2025-02-19,Email Verified
E000902,U00246,2025-02-18,Trial Started
E000903,U00246,2025-02-20,Feature Used
E000904,U00246,2025-02-20,Subscription Purchased
E000905,U00246,2025-02-19,Retained 30 Days
E000906,U00247,2025-03-27,Signup
E000907,U00247,2025-03-26,Email Verified
E000908,U00247,2025-03-29,Trial Started
E000909,U00248,2025-06-22,Signup
E000910,U00248,2025-06-23,Email Verified
E000911,U00248,2025-06-25,Trial Started
E000912,U00248,2025-06-30,Feature Used
E000913,U00248,2025-06-30,Subscription Purchased
E000914,U00248,2025-06-27,Retained 30 Days
E000915,U00249,2025-02-27,Signup
E000916,U00249,2025-02-26,Email Verified
E000917,U00249,2025-02-27,Trial Started
E000918,U00249,2025-02-28,Feature Used
E000919,U00249,2025-03-04,Subscription Purchased
E000920,U00249,2025-03-01,Retained 30 Days
E000921,U00250,2025-02-23,Signup
E000922,U00250,2025-03-01,Email Verified
E000923,U00250,2025-03-01,Trial Started
E000924,U00250,2025-02-26,Feature Used
E000925,U00250,2025-03-01,Subscription Purchased
E000926,U00250,2025-03-02,Retained 30 Days
E000927,U00251,2025-01-20,Signup
E000928,U00251,2025-01-23,Email Verified
E000929,U00252,2025-01-22,Signup
E000930,U00252,2025-01-21,Email Verified
E000931,U00252,2025-01-21,Trial Started
E000932,U00253,2025-06-03,Signup
E000933,U00253,2025-06-04,Email Verified
E000934,U00253,2025-06-06,Trial Started
E000935,U00253,2025-06-08,Feature Used
E000936,U00253,2025-06-08,Subscription Purchased
E000937,U00253,2025-06-11,Retained 30 Days
E000938,U00254,2025-02-19,Signup
E000939,U00254,2025-02-17,Email Verified
E000940,U00254,2025-02-21,Trial Started
E000941,U00255,2025-01-13,Signup
E000942,U00255,2025-01-15,Email Verified
E000943,U00256,2025-03-25,Signup
E000944,U00256,2025-03-21,Email Verified
E000945,U00256,2025-03-23,Trial Started
E000946,U00256,2025-03-23,Feature Used
E000947,U00257,2025-02-22,Signup
E000948,U00257,2025-02-24,Email Verified
E000949,U00257,2025-02-23,Trial Started
E000950,U00257,2025-02-24,Feature Used
E000951,U00257,2025-02-26,Subscription Purchased
E000952,U00257,2025-02-27,Retained 30 Days
E000953,U00258,2025-04-11,Signup
E000954,U00258,2025-04-10,Email Verified
E000955,U00258,2025-04-13,Trial Started
E000956,U00258,2025-04-12,Feature Used
E000957,U00258,2025-04-12,Subscription Purchased
E000958,U00259,2025-06-05,Signup
E000959,U00259,2025-06-09,Email Verified
E000960,U00259,2025-06-07,Trial Started
E000961,U00259,2025-06-12,Feature Used
E000962,U00260,2025-06-14,Signup
E000963,U00261,2025-06-06,Signup
E000964,U00261,2025-06-03,Email Verified
E000965,U00261,2025-06-08,Trial Started
E000966,U00261,2025-06-07,Feature Used
E000967,U00261,2025-06-09,Subscription Purchased
E000968,U00262,2025-06-25,Signup
E000969,U00262,2025-06-25,Email Verified
E000970,U00262,2025-06-22,Trial Started
E000971,U00262,2025-06-24,Feature Used
E000972,U00262,2025-06-26,Subscription Purchased
E000973,U00262,2025-06-28,Retained 30 Days
E000974,U00263,2025-02-23,Signup
E000975,U00264,2025-01-11,Signup
E000976,U00264,2025-01-13,Email Verified
E000977,U00264,2025-01-10,Trial Started
E000978,U00264,2025-01-16,Feature Used
E000979,U00265,2025-03-09,Signup
E000980,U00265,2025-03-08,Email Verified
E000981,U00265,2025-03-07,Trial Started
E000982,U00265,2025-03-11,Feature Used
E000983,U00265,2025-03-11,Subscription Purchased
E000984,U00265,2025-03-09,Retained 30 Days
E000985,U00266,2025-02-07,Signup
E000986,U00266,2025-02-11,Email Verified
E000987,U00266,2025-02-11,Trial Started
E000988,U00266,2025-02-08,Feature Used
E000989,U00266,2025-02-09,Subscription Purchased
E000990,U00267,2025-04-14,Signup
E000991,U00267,2025-04-16,Email Verified
E000992,U00267,2025-04-16,Trial Started
E000993,U00267,2025-04-14,Feature Used
E000994,U00267,2025-04-15,Subscription Purchased
E000995,U00268,2025-06-10,Signup
E000996,U00268,2025-06-12,Email Verified
E000997,U00268,2025-06-14,Trial Started
E000998,U00268,2025-06-17,Feature Used
E000999,U00268,2025-06-16,Subscription Purchased
E001000,U00269,2025-03-08,Signup
E001001,U00269,2025-03-12,Email Verified
E001002,U00269,2025-03-13,Trial Started
E001003,U00270,2025-06-16,Signup
E001004,U00270,2025-06-18,Email Verified
E001005,U00271,2025-01-05,Signup
E001006,U00271,2025-01-07,Email Verified
E001007,U00271,2025-01-05,Trial Started
E001008,U00271,2025-01-08,Feature Used
E001009,U00271,2025-01-10,Subscription Purchased
E001010,U00271,2025-01-11,Retained 30 Days
E001011,U00272,2025-01-08,Signup
E001012,U00272,2025-01-12,Email Verified
E001013,U00272,2025-01-14,Trial Started
E001014,U00272,2025-01-12,Feature Used
E001015,U00272,2025-01-12,Subscription Purchased
E001016,U00272,2025-01-15,Retained 30 Days
E001017,U00273,2025-01-19,Signup
E001018,U00273,2025-01-22,Email Verified
E001019,U00273,2025-01-22,Trial Started
E001020,U00273,2025-01-23,Feature Used
E001021,U00273,2025-01-26,Subscription Purchased
E001022,U00273,2025-01-23,Retained 30 Days
E001023,U00274,2025-05-03,Signup
E001024,U00274,2025-05-01,Email Verified
E001025,U00274,2025-05-02,Trial Started
E001026,U00274,2025-05-06,Feature Used
E001027,U00274,2025-05-03,Subscription Purchased
E001028,U00274,2025-05-07,Retained 30 Days
E001029,U00275,2025-02-05,Signup
E001030,U00275,2025-02-05,Email Verified
E001031,U00275,2025-02-06,Trial Started
E001032,U00275,2025-02-07,Feature Used
E001033,U00276,2025-02-06,Signup
E001034,U00276,2025-02-05,Email Verified
E001035,U00276,2025-02-05,Trial Started
E001036,U00276,2025-02-07,Feature Used
E001037,U00277,2025-06-10,Signup
E001038,U00277,2025-06-11,Email Verified
E001039,U00277,2025-06-10,Trial Started
E001040,U00277,2025-06-16,Feature Used
E001041,U00277,2025-06-17,Subscription Purchased
E001042,U00277,2025-06-15,Retained 30 Days
E001043,U00278,2025-06-25,Signup
E001044,U00278,2025-06-22,Email Verified
E001045,U00278,2025-06-26,Trial Started
E001046,U00278,2025-06-28,Feature Used
E001047,U00278,2025-06-26,Subscription Purchased
E001048,U00279,2025-02-15,Signup
E001049,U00279,2025-02-20,Email Verified
E001050,U00279,2025-02-17,Trial Started
E001051,U00279,2025-02-19,Feature Used
E001052,U00279,2025-02-23,Subscription Purchased
E001053,U00280,2025-01-21,Signup
E001054,U00280,2025-01-27,Email Verified
E001055,U00280,2025-01-23,Trial Started
E001056,U00280,2025-01-28,Feature Used
E001057,U00280,2025-01-27,Subscription Purchased
E001058,U00280,2025-01-27,Retained 30 Days
E001059,U00281,2025-05-10,Signup
E001060,U00281,2025-05-14,Email Verified
E001061,U00281,2025-05-12,Trial Started
E001062,U00281,2025-05-16,Feature Used
E001063,U00281,2025-05-17,Subscription Purchased
E001064,U00281,2025-05-17,Retained 30 Days
E001065,U00282,2025-03-20,Signup
E001066,U00282,2025-03-20,Email Verified
E001067,U00282,2025-03-25,Trial Started
E001068,U00283,2025-05-26,Signup
E001069,U00283,2025-05-28,Email Verified
E001070,U00283,2025-05-27,Trial Started
E001071,U00284,2025-04-22,Signup
E001072,U00285,2025-01-16,Signup
E001073,U00285,2025-01-17,Email Verified
E001074,U00285,2025-01-18,Trial Started
E001075,U00285,2025-01-19,Feature Used
E001076,U00286,2025-03-13,Signup
E001077,U00287,2025-03-12,Signup
E001078,U00287,2025-03-12,Email Verified
E001079,U00287,2025-03-13,Trial Started
E001080,U00287,2025-03-14,Feature Used
E001081,U00288,2025-02-26,Signup
E001082,U00288,2025-02-25,Email Verified
E001083,U00288,2025-02-28,Trial Started
E001084,U00288,2025-02-28,Feature Used
E001085,U00289,2025-03-08,Signup
E001086,U00289,2025-03-08,Email Verified
E001087,U00290,2025-06-14,Signup
E001088,U00290,2025-06-19,Email Verified
E001089,U00290,2025-06-15,Trial Started
E001090,U00290,2025-06-20,Feature Used
E001091,U00291,2025-02-17,Signup
E001092,U00292,2025-06-19,Signup
E001093,U00293,2025-05-10,Signup
E001094,U00293,2025-05-11,Email Verified
E001095,U00293,2025-05-16,Trial Started
E001096,U00293,2025-05-13,Feature Used
E001097,U00293,2025-05-16,Subscription Purchased
E001098,U00293,2025-05-16,Retained 30 Days
E001099,U00294,2025-03-02,Signup
E001100,U00294,2025-03-03,Email Verified
E001101,U00294,2025-03-03,Trial Started
E001102,U00295,2025-04-23,Signup
E001103,U00296,2025-01-18,Signup
E001104,U00296,2025-01-22,Email Verified
E001105,U00296,2025-01-20,Trial Started
E001106,U00296,2025-01-23,Feature Used
E001107,U00297,2025-04-02,Signup
E001108,U00297,2025-03-31,Email Verified
E001109,U00297,2025-04-02,Trial Started
E001110,U00297,2025-04-02,Feature Used
E001111,U00297,2025-04-07,Subscription Purchased
E001112,U00297,2025-04-03,Retained 30 Days
E001113,U00298,2025-05-21,Signup
E001114,U00298,2025-05-26,Email Verified
E001115,U00299,2025-03-04,Signup
E001116,U00299,2025-03-05,Email Verified
E001117,U00299,2025-03-06,Trial Started
E001118,U00299,2025-03-09,Feature Used
E001119,U00299,2025-03-08,Subscription Purchased
E001120,U00300,2025-03-17,Signup
E001121,U00301,2025-06-20,Signup
E001122,U00302,2025-03-18,Signup
E001123,U00302,2025-03-19,Email Verified
E001124,U00302,2025-03-22,Trial Started
E001125,U00302,2025-03-23,Feature Used
E001126,U00303,2025-01-09,Signup
E001127,U00303,2025-01-11,Email Verified
E001128,U00303,2025-01-15,Trial Started
E001129,U00303,2025-01-13,Feature Used
E001130,U00304,2025-01-22,Signup
E001131,U00304,2025-01-25,Email Verified
E001132,U00304,2025-01-24,Trial Started
E001133,U00304,2025-01-25,Feature Used
E001134,U00304,2025-01-29,Subscription Purchased
E001135,U00305,2025-06-08,Signup
E001136,U00305,2025-06-08,Email Verified
E001137,U00305,2025-06-07,Trial Started
E001138,U00305,2025-06-11,Feature Used
E001139,U00305,2025-06-13,Subscription Purchased
E001140,U00306,2025-01-16,Signup
E001141,U00306,2025-01-18,Email Verified
E001142,U00306,2025-01-20,Trial Started
